1500,Katrina Brockbank,2,No,845,20,294,28,5,1
1501,Wes Streeting,1,Yes,25323,26,295,31,3,1
1502,Howard Berlin,1,No,20105,16,295,31,3,1
1503,Mark Johnson,1,No,2680,29,295,31,3,1
1504,Neil Anderson,1,No,960,8,295,31,3,1
1505,David Reynolds,1,No,845,20,295,31,3,1
1506,Donald Akhigbe,1,No,201,12,295,31,3,1
1507,Sam Tarry,1,No,35085,26,296,31,3,1
1508,Ali Azeem,1,No,10984,16,296,31,3,1
1509,Mike Gapes,1,Yes,3891,57,296,31,3,1
1510,Ashburn Holder,1,No,1795,29,296,31,3,1
1511,Munish Sharma,1,No,1008,8,296,31,3,1
1512,RoseMary Warrington,2,No,714,20,296,31,3,1
1513,Ronnie Cowan,1,Yes,19295,43,297,41,7,3
1514,Martin McCluskey,1,No,11783,26,297,41,7,3
1515,Haroun Malik,1,No,6265,16,297,41,7,3
1516,Jacci Stoyle,2,No,2560,29,297,41,7,3
1517,Drew Hendry,1,Yes,26247,43,298,41,7,3
1518,Fiona Fawcett,2,No,15807,16,298,41,7,3
1519,Robert Rixson,1,No,5846,29,298,41,7,3
1520,Lewis Whyte,1,No,4123,26,298,41,7,3
1521,Ariane Burgess,2,No,1709,20,298,41,7,3
1522,Les Durance,1,No,1078,8,298,41,7,3
1523,Tom Hunt,1,No,24952,16,299,47,1,1
1524,Sandy Martin,1,Yes,19473,26,299,47,1,1
1525,Adrian  Hyyrylainen-Trett,1,No,2439,29,299,47,1,1
1526,Nicola  Thomas,2,No,1432,8,299,47,1,1
1527,Barry Broom,1,No,1283,20,299,47,1,1
1528,Bob Seely,1,Yes,41815,16,300,26,8,1
1529,Richard Quigley,1,No,18078,26,300,26,8,1
1530,Vix Lowthion,2,No,11338,20,300,26,8,1
1531,Carl Feeney,1,No,1542,24,300,26,8,1
1532,Karl Love,1,No,874,23,300,26,8,1
1533,Daryll Pitcher,1,No,795,23,300,26,8,1
1534,Jeremy Corbyn,1,Yes,34603,26,301,31,3,1
1535,Nick Wakeling,1,No,8415,29,301,31,3,1
1536,James Clark,1,No,5483,16,301,31,3,1
1537,Caroline Russell,2,No,4326,20,301,31,3,1
1538,Yosef David,1,No,742,8,301,31,3,1
1539,Nick Delves,1,No,236,33,301,31,3,1
1540,Emily Thornberry,2,Yes,26897,26,302,31,3,1
1541,Kate Pothalingham,2,No,9569,29,302,31,3,1
1542,Jason Charalambous,1,No,8045,16,302,31,3,1
1543,Talia Hussain,2,No,1987,20,302,31,3,1
1544,Paddy Hannam,1,No,1136,8,302,31,3,1
1545,Sebastian Sandys,1,No,182,33,302,31,3,1
1546,Chris Evans,1,Yes,15356,27,303,20,10,4
1547,Gavin Chambers,1,No,9892,16,303,20,10,4
1548,James Wells,1,No,4834,8,303,20,10,4
1549,Zoe Hammond,2,No,2286,37,303,20,10,4
1550,Jo Watkins,2,No,1313,29,303,20,10,4
1551,Catherine Linstrum,2,No,669,20,303,20,10,4
1552,Kate Osborne,2,No,18363,26,304,49,4,1
1553,Nick Oliver,1,No,11243,16,304,49,4,1
1554,Richard Monaghan,1,No,4122,8,304,49,4,1
1555,John Robertson,1,No,2991,23,304,49,4,1
1556,David Wilkinson,1,No,2360,29,304,49,4,1
1557,James Milne,1,No,831,20,304,49,4,1
1558,Shaun Sadler,1,No,614,23,304,49,4,1
1559,Mark Conway,1,No,212,47,304,49,4,1
1560,Robbie Moore,1,No,25298,16,305,54,12,1
1561,John Grogan,1,Yes,23080,26,305,54,12,1
1562,Tom Franks,1,No,2573,29,305,54,12,1
1563,Waqas Khan,1,No,850,8,305,54,12,1
1564,Mark Barton,1,No,667,61,305,54,12,1
1565,Matthew Rose,1,No,132,47,305,54,12,1
1566,Jeremy Wright,1,Yes,30351,16,306,50,11,1
1567,Richard Dickson,1,No,9998,29,306,50,11,1
1568,Antony  Tucker,1,No,9440,26,306,50,11,1
1569,Alison Firth,2,No,2351,20,306,50,11,1
1570,Nicholas Green,1,No,457,33,306,50,11,1
1571,Felicity Buchan,2,No,16768,16,307,31,3,1
1572,Emma Dent Coad,2,Yes,16618,26,307,31,3,1
1573,Samuel Gyimah,1,Yes,9312,29,307,31,3,1
1574,Vivien Lichtenstein,2,No,535,20,307,31,3,1
1575,Jay Aston Colquhoun,2,No,384,8,307,31,3,1
1576,Roger Phillips,1,No,70,12,307,31,3,1
1577,Harriet Gore,2,No,47,62,307,31,3,1
1578,Scott Dore,1,No,28,68,307,31,3,1
1579,Philip Hollobone,1,Yes,29787,16,308,35,2,1
1580,Clare Pavitt,2,No,13022,26,308,35,2,1
1581,Chris Nelson,1,No,3367,29,308,35,2,1
1582,Jim Hakewill,1,No,1642,23,308,35,2,1
1583,Jamie Wildman,1,No,1543,20,308,35,2,1
1584,Alan Brown,1,Yes,24216,43,309,41,7,3
1585,Caroline Hollins,2,No,11557,16,309,41,7,3
1586,Kevin McGregor,1,No,9009,26,309,41,7,3
1587,Edward Thornley,1,No,2444,29,309,41,7,3
1588,Stef Johnstone,2,No,405,30,309,41,7,3
1589,Edward Davey,1,Yes,31103,29,310,31,3,1
1590,Aphra Brandreth,2,No,20614,16,310,31,3,1
1591,Leanne Werner,2,No,6528,26,310,31,3,1
1592,Sharron Sumner,2,No,1038,20,310,31,3,1
1593,Scott Holman,1,No,788,8,310,31,3,1
1594,James Giles,1,No,458,23,310,31,3,1
1595,Jason Chinnery,1,No,193,33,310,31,3,1
1596,Roger Glencross,1,No,124,63,310,31,3,1
1597,Karl Turner,1,Yes,12713,26,311,25,12,1
1598,Rachel Storer,2,No,11474,16,311,25,12,1
1599,Marten Hall,1,No,5764,8,311,25,12,1
1600,Bob Morgan,1,No,1707,29,311,25,12,1
1601,Julia Brown,2,No,784,20,311,25,12,1
1602,Diana Johnson,2,Yes,17033,26,312,25,12,1
1603,Holly Whitbread,2,No,9440,16,312,25,12,1
1604,Derek Abram,1,No,4771,8,312,25,12,1
1605,Mike Ross,1,No,2084,29,312,25,12,1
1606,Richard  Howarth,1,No,875,20,312,25,12,1
1607,Emma Hardy,2,Yes,13384,26,313,25,12,1
1608,Scott  Bell,1,No,10528,16,313,25,12,1
1609,Michelle Dewberry,2,No,5638,8,313,25,12,1
1610,David Nolan,1,No,1756,29,313,25,12,1
1611,Mike Lammiman,1,No,50,20,313,25,12,1
1612,Chris Skidmore,1,Yes,27712,16,314,1,9,1
1613,Nicola Bowden-Jones,2,No,16492,26,314,1,9,1
1614,Dine Romero,2,No,3421,29,314,1,9,1
1615,Joseph Evans,1,No,1200,20,314,1,9,1
1616,Angelika Cowell,2,No,489,4,314,1,9,1
1617,Neale Hanvey,1,No,16568,43,315,41,7,3
1618,Lesley Laird,2,Yes,15325,26,315,41,7,3
1619,Kathleen Leslie,2,No,9449,16,315,41,7,3
1620,Gill Cole-Hamilton,2,No,2903,29,315,41,7,3
1621,Scott Rutherford,1,No,1628,20,315,41,7,3
1622,Mitch William,1,No,1132,8,315,41,7,3
1623,George Howarth,1,Yes,44374,26,316,32,5,1
1624,Rushi Millns,2,No,4432,16,316,32,5,1
1625,Tim McCullough,1,No,3348,8,316,32,5,1
1626,Paul Woodruff,1,No,1262,20,316,32,5,1
1627,Joe Slupsky,1,No,1117,29,316,32,5,1
1628,Ray Catesby,1,No,405,28,316,32,5,1
1629,Jeffrey M. Donaldson,1,Yes,19586,18,317,36,6,2
1630,Sorcha Eastwood,2,No,13087,2,317,36,6,2
1631,Robbie Butler,1,No,8606,64,317,36,6,2
1632,Ally Haydock,2,No,1758,46,317,36,6,2
1633,Gary McCleave,1,No,1098,45,317,36,6,2
1634,Gary Hynds,1,No,955,16,317,36,6,2
1635,Alan Love,1,No,315,63,317,36,6,2
1636,Angela Crawley,2,Yes,22243,43,318,41,7,3
1637,Shona Haslam,2,No,17056,16,318,41,7,3
1638,Andrew Hilland,1,No,10736,26,318,41,7,3
1639,Jane  Pickard,2,No,3037,29,318,41,7,3
1640,Cat Smith,2,Yes,21184,26,319,28,5,1
1641,Louise  Thistlethwaite,2,No,18804,16,319,28,5,1
1642,Peter Jackson,1,No,2018,29,319,28,5,1
1643,Leanne  Murray,2,No,1817,8,319,28,5,1
1644,Caroline Jackson,2,No,1396,20,319,28,5,1
1645,Hilary Benn,1,Yes,30413,26,320,54,12,1
1646,Peter Fortune,1,No,11143,16,320,54,12,1
1647,Paul Thomas,1,No,2999,8,320,54,12,1
1648,Jack  Holland,1,No,2343,29,320,54,12,1
1649,Ed  Carlisle,1,No,2105,20,320,54,12,1
1650,William Clouston,1,No,281,47,320,54,12,1
1651,Richard Burgon,1,Yes,19464,26,321,54,12,1
1652,Jill Mortimer,2,No,13933,16,321,54,12,1
1653,Sarah Wass,2,No,2981,8,321,54,12,1
1654,David Dresser,1,No,1796,29,321,54,12,1
1655,Shahab Adris,1,No,878,20,321,54,12,1
1656,Fabian Hamilton,1,Yes,29024,26,322,54,12,1
1657,Amjad  Bashir,1,No,11935,16,322,54,12,1
1658,Jon Hannah,1,No,5665,29,322,54,12,1
1659,Rachel Hartshorne,2,No,1931,20,322,54,12,1
1660,Inaya Folarin Iman,2,No,1769,8,322,54,12,1
1661,Celia Foote,2,No,176,3,322,54,12,1
1662,Alex Sobel,1,Yes,23971,27,323,54,12,1
1663,Stewart Harper,1,No,13222,16,323,54,12,1
1664,Kamran Hussain,1,No,9397,29,323,54,12,1
1665,Martin Hemingway,1,No,1389,20,323,54,12,1
1666,Graeme Webber,1,No,1304,8,323,54,12,1
1667,Rachel Reeves,2,Yes,22186,26,324,54,12,1
1668,Mark Dormer,1,No,11622,16,324,54,12,1
1669,Phillip Mars,1,No,2685,8,324,54,12,1
1670,Dan Walker,1,No,1787,29,324,54,12,1
1671,Victoria  Smith,2,No,1274,20,324,54,12,1
1672,Ian Cowling,1,No,650,61,324,54,12,1
1673,Daniel Whetstone,1,No,46,47,324,54,12,1
1674,Mike Davies,1,No,31,3,324,54,12,1
1675,Claudia Webbe,2,No,25090,26,325,29,2,1
1676,Bhupen Dave,1,No,19071,16,325,29,2,1
1677,Nitesh Dave,1,No,2800,29,325,29,2,1
1678,Tara Baldwin,2,No,1243,8,325,29,2,1
1679,Melanie Wakley,2,No,888,20,325,29,2,1
1680,Sanjay Gogia,1,No,329,23,325,29,2,1
1681,Jonathan Ashworth,1,Yes,33606,27,326,29,2,1
1682,Natalie Neale,2,No,10931,16,326,29,2,1
1683,Chris Coghlan,1,No,2754,29,326,29,2,1
1684,Mags Lewis,2,No,1669,20,326,29,2,1
1685,James Potter,1,No,1187,8,326,29,2,1
1686,Liz Kendall,2,Yes,17291,26,327,29,2,1
1687,Amanda Wright,2,No,13079,16,327,29,2,1
1688,Ian Bradwell,1,No,1808,29,327,29,2,1
1689,Jack Collier,1,No,1620,8,327,29,2,1
1690,Ani Goddard,2,No,977,20,327,29,2,1
1691,James Grundy,1,No,21266,16,328,19,5,1
1692,Joanne Platt,2,Yes,19301,27,328,19,5,1
1693,James Melly,1,No,3161,8,328,19,5,1
1694,Mark Clayton,1,No,2252,29,328,19,5,1
1695,Ann  O'Bern,2,No,551,23,328,19,5,1
1696,Leon Peters,1,No,448,63,328,19,5,1
1697,Maria Caulfield,2,Yes,26268,16,329,16,8,1
1698,Oli Henman,1,No,23811,29,329,16,8,1
1699,Kate Chappell,2,No,3206,26,329,16,8,1
1700,Johnny Denis,1,No,1453,20,329,16,8,1
1701,Paul Cragg,1,No,113,23,329,16,8,1
1702,Vicky Foxcroft,2,Yes,39216,26,330,31,3,1
1703,Gavin Haran,1,No,6303,16,330,31,3,1
1704,Bobby Dean,1,No,5774,29,330,31,3,1
1705,Andrea Carey Fuller,2,No,3085,20,330,31,3,1
1706,Moses Etienne,1,No,789,8,330,31,3,1
1707,Tan Bui,1,No,130,23,330,31,3,1
1708,John Lloyd,1,No,71,3,330,31,3,1
1709,Janet Daby,2,Yes,26661,26,331,31,3,1
1710,Sam Thurgood,1,No,9653,16,331,31,3,1
1711,Ade Fatukasi,1,No,5039,29,331,31,3,1
1712,Rosamund Adoo-Kissi-Debrah,2,No,1706,20,331,31,3,1
1713,Wesley Pollard,1,No,1234,8,331,31,3,1
1714,Maureen Martin,2,No,277,12,331,31,3,1
1715,Mark Barber,1,No,152,23,331,31,3,1
1716,Richard Galloway,1,No,50,71,331,31,3,1
1717,Elder Mighton,1,No,43,23,331,31,3,1
1718,Ellie Reeves,2,Yes,31860,26,332,31,3,1
1719,Aisha Cuthbert,2,No,10317,16,332,31,3,1
1720,Alex Feakes,1,No,6260,29,332,31,3,1
1721,James Braun,1,No,2390,20,332,31,3,1
1722,Teixeira Hambro,2,No,1060,8,332,31,3,1
1723,Katherine Hortense,2,No,213,12,332,31,3,1
1724,John Cryer,1,Yes,28836,26,333,31,3,1
1725,Noshaba Khiljee,2,No,8028,16,333,31,3,1
1726,Ben Sims,1,No,4666,29,333,31,3,1
1727,Ashley Gunstock,1,No,1805,20,333,31,3,1
1728,Zulf Jannaty,1,No,785,8,333,31,3,1
1729,Henry Scott,1,No,427,23,333,31,3,1
1730,Michael Fabricant,1,Yes,34844,16,334,46,11,1
1731,Dave Robertson,1,No,11206,26,334,46,11,1
1732,Paul Ray,1,No,5632,29,334,46,11,1
1733,Andrea Muckley,2,No,1743,20,334,46,11,1
1734,John Madden,1,No,568,23,334,46,11,1
1735,Karl McCartney,1,No,24267,16,335,30,2,1
1736,Karen Lee,2,Yes,20753,26,335,30,2,1
1737,Caroline Kenyon,2,No,2422,29,335,30,2,1
1738,Sally Horscroft,2,No,1195,20,335,30,2,1
1739,Reece Wilkes,1,No,1079,8,335,30,2,1
1740,Rob Bradley,1,No,609,23,335,30,2,1
1741,Charles Shaw,1,No,304,28,335,30,2,1
1742,Martyn Day,1,Yes,25551,43,336,41,7,3
1743,Charles Kennedy,1,No,14285,16,336,41,7,3
1744,Wendy Milne,2,No,10517,26,336,41,7,3
1745,Sally Pattle,2,No,4393,29,336,41,7,3
1746,Marc Bozza,1,No,1257,8,336,41,7,3
1747,Gillian Mackay,2,No,1184,20,336,41,7,3
1748,Mark Tunnicliff,1,No,588,66,336,41,7,3
1749,Kim Johnson,2,No,41170,26,337,32,5,1
1750,Sean Malkeson,1,No,4127,16,337,32,5,1
1751,Tom Crone,1,No,3017,20,337,32,5,1
1752,Rob McAllister-Bell,1,No,2696,29,337,32,5,1
1753,David Leach,1,No,1779,8,337,32,5,1
1754,Dan Carden,1,Yes,34538,26,338,32,5,1
1755,Alex Phillips,1,No,4018,16,338,32,5,1
1756,Ted Grant,1,No,814,20,338,32,5,1
1757,David Newman,1,No,756,29,338,32,5,1
1758,Billy Lake,1,No,660,28,338,32,5,1
1759,Paula Barker,2,No,31310,26,339,32,5,1
1760,Catherine Mulhern,2,No,4225,16,339,32,5,1
1761,Richard Kemp,1,No,4055,29,339,32,5,1
1762,Adam Heatherington,1,No,1921,8,339,32,5,1
1763,Kay Inckle,2,No,1365,20,339,32,5,1
1764,Mick Coyne,1,No,501,28,339,32,5,1
1765,Ian Byrne,1,No,34117,26,340,32,5,1
1766,Tom Bradley,1,No,4133,16,340,32,5,1
1767,Ray Pearson,1,No,2012,8,340,32,5,1
1768,Steve Radford,1,No,1826,28,340,32,5,1
1769,Paul Parr,1,No,1296,29,340,32,5,1
1770,William Ward,1,No,605,20,340,32,5,1
1771,Hannah Bardell,2,Yes,25617,43,341,41,7,3
1772,Damian Timson,1,No,12182,16,341,41,7,3
1773,Caitlin Kane,2,No,11915,26,341,41,7,3
1774,Charles Dundas,1,No,3457,29,341,41,7,3
1775,Cameron Glasgow,1,No,1421,20,341,41,7,3
1776,Nia Griffith,2,Yes,16125,26,342,15,10,4
1777,Tamara Reay,2,No,11455,16,342,15,10,4
1778,Mari Arthur,2,No,7048,37,342,15,10,4
1779,Susan Boucher,2,No,3605,8,342,15,10,4
1780,Jane Hunt,2,No,27954,16,343,29,2,1
1781,Stuart Brady,1,No,20785,26,343,29,2,1
1782,Ian Sharpe,1,No,4153,29,343,29,2,1
1783,Wes Walton,1,No,1504,20,343,29,2,1
1784,Sally Boon,2,No,235,23,343,29,2,1
1785,Victoria Atkins,2,Yes,38021,16,344,30,2,1
1786,Ellie Green,2,No,9153,26,344,30,2,1
1787,Ross Pepper,1,No,4114,29,344,30,2,1
1788,Peter Hill,1,No,1044,33,344,30,2,1
1789,Philip Dunne,1,Yes,32185,16,345,42,11,1
1790,Heather Kidd,2,No,8537,29,345,42,11,1
1791,Kuldip Sahota,1,No,7591,26,345,42,11,1
1792,Hilary  Wendt,2,No,1912,20,345,42,11,1
1793,Sarah Owen,2,No,23496,26,346,2,1,1
1794,Jeet Bains,1,No,14249,16,346,2,1,1
1795,Linda Jack,2,No,2063,29,346,2,1,1
1796,Sudhir Sharma,1,No,1215,8,346,2,1,1
1797,Simon Hall,1,No,771,20,346,2,1,1
1798,Yasin Reham,1,No,646,23,346,2,1,1
1799,Serena Laidley,2,No,149,67,346,2,1,1
1800,Rachel Hopkins,2,No,21787,26,347,2,1,1
1801,Parvez Akhtar,1,No,13031,16,347,2,1,1
1802,Gavin Shuker,1,Yes,3893,23,347,2,1,1
1803,Garry Warren,1,No,1601,8,347,2,1,1
1804,Ben Foley,1,No,995,20,347,2,1,1
1805,Mohammed Ashraf,1,No,489,23,347,2,1,1
1806,John French,1,No,268,52,347,2,1,1
1807,David Rutley,1,Yes,28292,16,348,6,5,1
1808,Neil  Puttick,1,No,17581,26,348,6,5,1
1809,Neil  Christian,1,No,5684,29,348,6,5,1
1810,James Booth,1,No,2310,20,348,6,5,1
1811,Theresa May,2,Yes,32620,16,349,3,8,1
1812,Joshua Reynolds,1,No,13774,29,349,3,8,1
1813,Patrick McDonald,1,No,7882,26,349,3,8,1
1814,Emily Tomalin,2,No,2216,20,349,3,8,1
1815,Helen Grant,2,Yes,31220,16,350,27,8,1
1816,Dan Wilkinson,1,No,9448,26,350,27,8,1
1817,James Willis,1,No,8482,29,350,27,8,1
1818,Stuart Jeffery,1,No,2172,20,350,27,8,1
1819,Yolande Kenward,2,No,358,23,350,27,8,1
1820,Yvonne Fovargue,2,Yes,19954,26,351,19,5,1
1821,Nick King,1,No,15214,16,351,19,5,1
1822,Ross Wright,1,No,5817,8,351,19,5,1
1823,John Skipworth,1,No,2108,29,351,19,5,1
1824,Sheila  Shaw,2,No,1166,20,351,19,5,1
1825,John Whittingdale,1,Yes,36304,16,352,17,1,1
1826,Stephen  Capper,1,No,6263,26,352,17,1,1
1827,Colin Baldy,1,No,5990,29,352,17,1,1
1828,Janet Band,2,No,1851,20,352,17,1,1
1829,Lucy Powell,2,Yes,36823,27,353,19,5,1
1830,Shaden Jaradat,1,No,7734,16,353,19,5,1
1831,John Bridges,1,No,3420,29,353,19,5,1
1832,Sarah Chadwick,2,No,2335,8,353,19,5,1
1833,Melanie  Horrocks,2,No,1870,20,353,19,5,1
1834,Dennis Leech,1,No,107,48,353,19,5,1
1835,Afzal Khan,1,Yes,34583,26,354,19,5,1
1836,Sebastian  Lowe,1,No,4244,16,354,19,5,1
1837,Jackie Pearcey,2,No,2448,29,354,19,5,1
1838,Eliza  Tyrrell,2,No,1697,20,354,19,5,1
1839,Lesley  Kaya,2,No,1573,8,354,19,5,1
1840,Jeff Smith,1,Yes,35902,26,355,19,5,1
1841,John Leech,1,No,7997,29,355,19,5,1
1842,Shengke Zhi,1,No,5820,16,355,19,5,1
1843,Lucy Bannister,2,No,1968,20,355,19,5,1
1844,Stephen  Ward,1,No,1308,8,355,19,5,1
1845,Ben Bradley,1,Yes,31484,16,356,38,2,1
1846,Sonya Ward,2,No,15178,26,356,38,2,1
1847,Sarah Brown,2,No,1626,29,356,38,2,1
1848,Sid Pepper,1,No,527,23,356,38,2,1
1849,Stephen Harvey,1,No,458,23,356,38,2,1
1850,Flick Drummond,2,No,35271,16,357,22,8,1
1851,Lewis North,1,No,11716,29,357,22,8,1
1852,Matt Bunday,1,No,5644,26,357,22,8,1
1853,Malcolm Wallace,1,No,2198,20,357,22,8,1
1854,Saqib Bhatti,1,No,34358,16,358,52,11,1
1855,Teresa  Beddis,2,No,11522,26,358,52,11,1
1856,Laura McCarthy,2,No,5614,29,358,52,11,1
1857,Steve Caudwell,1,No,2667,20,358,52,11,1
1858,Gerald Jones,1,Yes,16913,26,359,20,10,4
1859,Sara Jones,2,No,6307,16,359,20,10,4
1860,Colin Jones,1,No,3604,8,359,20,10,4
1861,Mark Evans,1,No,2446,37,359,20,10,4
1862,David Hughes,1,No,1860,23,359,20,10,4
1863,Brendan D'Cruz,1,No,1116,29,359,20,10,4
1864,Nadine Dorries,2,Yes,38692,16,360,2,1,1
1865,Rhiannon  Meades,2,No,14028,26,360,2,1,1
1866,Rachel McGann,2,No,8171,29,360,2,1,1
1867,Gareth Ellis,1,No,2478,20,360,2,1,1
1868,Alan Victor,1,No,812,23,360,2,1,1
1869,Ann Kelly,2,No,536,33,360,2,1,1
1870,Pauline Latham,2,Yes,29027,16,361,11,2,1
1871,Emma Monkman,2,No,13642,26,361,11,2,1
1872,Felix Dodds,1,No,4756,29,361,11,2,1
1873,Sue MacFarlane,2,No,1931,20,361,11,2,1
1874,Andy McDonald,1,Yes,17207,26,362,7,4,1
1875,Ruth Betson,2,No,8812,16,362,7,4,1
1876,Antony High,1,No,4548,23,362,7,4,1
1877,Faye Clements,2,No,2168,8,362,7,4,1
1878,Thomas Crawford,1,No,816,29,362,7,4,1
1879,Hugh Alberti,1,No,546,20,362,7,4,1
1880,Simon Clarke,1,Yes,28135,16,363,7,4,1
1881,Lauren Dingsdale,2,No,16509,26,363,7,4,1
1882,Jemma Joy,2,No,1953,29,363,7,4,1
1883,Sophie Brown,2,No,1220,20,363,7,4,1
1884,Michael Tomlinson,1,Yes,29548,16,364,13,9,1
1885,Vikki Slade,2,No,14650,29,364,13,9,1
1886,Joanne Oldale,2,No,3402,26,364,13,9,1
1887,Natalie  Carswell,2,No,1330,20,364,13,9,1
1888,Owen Thompson,1,No,20033,43,365,41,7,3
1889,Danielle Rowley,2,Yes,14328,26,365,41,7,3
1890,Rebecca  Fraser,2,No,10467,16,365,41,7,3
1891,Steve Arrundale,1,No,3393,29,365,41,7,3
1892,George Freeman,1,Yes,35051,16,366,33,1,1
1893,Adrian Heald,1,No,12457,26,366,33,1,1
1894,Steffan Aquarone,1,No,7739,29,366,33,1,1
1895,P J O'Gorman,1,No,939,23,366,33,1,1
1896,Mims Davies,2,Yes,33455,16,367,53,8,1
1897,Robert Eggleston,1,No,15258,29,367,53,8,1
1898,Gemma Bolton,2,No,11218,26,367,53,8,1
1899,Deanna Nicholson,2,No,2234,20,367,53,8,1
1900,Baron Von Thunderclap,1,No,550,33,367,53,8,1
1901,Brett Mortensen,1,No,47,1,367,53,8,1
1902,Francie Molloy,1,Yes,20473,45,368,36,6,2
1903,Keith Buchanan,1,No,10936,18,368,36,6,2
1904,Denise Johnston,2,No,6384,46,368,36,6,2
1905,Mel Boyle,1,No,3526,2,368,36,6,2
1906,Neil Richardson,1,No,2611,64,368,36,6,2
1907,Conor  Rafferty,1,No,690,23,368,36,6,2
1908,Nigel Huddleston,1,Yes,37426,16,369,23,11,1
1909,Helen Russell,2,No,9408,26,369,23,11,1
1910,Margaret Rowley,2,No,6474,29,369,23,11,1
1911,Sue Howarth,2,No,2177,20,369,23,11,1
1912,Barmy Lord Brockman,1,No,638,33,369,23,11,1
1913,Ben Everitt,1,No,30938,16,370,4,8,1
1914,Charlynne Pullen,2,No,24683,26,370,4,8,1
1915,Aisha Mir,2,No,4991,29,370,4,8,1
1916,Catherine Rose,2,No,1931,20,370,4,8,1
1917,Iain Stewart,1,Yes,32011,16,371,4,8,1
1918,Hannah O'Neill,2,No,25067,26,371,4,8,1
1919,Saleyha Ahsan,2,No,4688,29,371,4,8,1
1920,Alan Francis,1,No,1495,20,371,4,8,1
1921,Stephen Fulton,1,No,539,23,371,4,8,1
1922,Amarachi Ogba,2,No,207,12,371,4,8,1
1923,Siobhain McDonagh,2,Yes,27964,26,372,31,3,1
1924,Toby Williams,1,No,11482,16,372,31,3,1
1925,Luke Taylor,1,No,3717,29,372,31,3,1
1926,Jeremy Maddocks,1,No,1202,8,372,31,3,1
1927,Pippa Maslin,2,No,1160,20,372,31,3,1
1928,Des Coke,1,No,216,12,372,31,3,1
1929,Paul Beresford,1,Yes,31656,16,373,48,8,1
1930,Paul Kennedy,1,No,19615,29,373,48,8,1
1931,Brian Bostock,1,No,2965,26,373,48,8,1
1932,Lisa Scott-Conte,2,No,1874,20,373,48,8,1
1933,Robin Horsley,1,No,536,23,373,48,8,1
1934,Geoffrey Cox,1,No,464,63,373,48,8,1
1935,David T. C. Davies,1,Yes,26160,16,374,20,10,4
1936,Yvonne Murphy,2,No,16178,26,374,20,10,4
1937,Alison Willott,2,No,4909,29,374,20,10,4
1938,Ian Chandler,1,No,1353,20,374,20,10,4
1939,Hugh Kocan,1,No,1182,37,374,20,10,4
1940,Martyn Ford,1,No,435,23,374,20,10,4
1941,Craig Williams,1,No,20020,16,375,40,10,4
1942,Kishan Devani,1,No,7882,29,375,40,10,4
1943,Kait Duerden,2,No,5585,26,375,40,10,4
1944,Gwyn Evans,1,No,727,21,375,40,10,4
1945,Douglas Ross,1,Yes,22112,16,376,41,7,3
1946,Laura Mitchell,2,No,21599,43,376,41,7,3
1947,Jo Kirby,2,No,2432,26,376,41,7,3
1948,Fiona Campbell Trevor,1,No,2269,29,376,41,7,3
1949,Rob Scorer,1,No,413,63,376,41,7,3
1950,David Morris,1,Yes,23925,16,377,28,5,1
1951,Lizzi Collinge,2,No,17571,26,377,28,5,1
1952,Owen  Lambert,1,No,2328,29,377,28,5,1
1953,Chloe  Buckley,2,No,938,20,377,28,5,1
1954,Darren  Clifford,1,No,548,23,377,28,5,1
1955,Andrea Jenkyns,2,Yes,29424,16,378,54,12,1
1956,Deanne  Ferguson,2,No,18157,26,378,54,12,1
1957,Craig Dobson,1,No,2285,29,378,54,12,1
1958,Chris Bell,1,No,1107,20,378,54,12,1
1959,Dan  Woodlock,1,No,957,61,378,54,12,1
1960,Marion Fellows,2,Yes,20622,43,379,41,7,3
1961,Angela  Feeney,2,No,14354,26,379,41,7,3
1962,Meghan Gallacher,2,No,7150,16,379,41,7,3
1963,Christopher  Wilson,1,No,1675,29,379,41,7,3
1964,Neil Wilson,1,No,619,63,379,41,7,3
1965,Angus Brendan MacNeil,1,Yes,6531,43,380,41,7,3
1966,Alison MacCorquodale ,2,No,4093,26,380,41,7,3
1967,Jennifer Ross,2,No,3216,16,380,41,7,3
1968,Neil Mitchison,1,No,637,29,380,41,7,3
1969,Christina Rees,2,Yes,15920,27,381,51,10,4
1970,Jon Burns,1,No,10283,16,381,51,10,4
1971,Daniel Williams,1,No,4495,37,381,51,10,4
1972,Simon Briscoe,1,No,3184,8,381,51,10,4
1973,Adrian Kingston-Jones,1,No,1485,29,381,51,10,4
1974,Megan Lloyd,2,No,728,20,381,51,10,4
1975,Philip Rogers,1,No,594,23,381,51,10,4
1976,Carl Williams,1,No,67,47,381,51,10,4
1977,Robert Jenrick,1,Yes,34660,16,382,38,2,1
1978,James Baggaley,1,No,12844,26,382,38,2,1
1979,David Watts,1,No,5308,29,382,38,2,1
1980,Jay Henderson,1,No,1950,20,382,38,2,1
1981,Laura Farris,2,No,34431,16,383,3,8,1
1982,Lee Dillon,1,No,18384,29,383,3,8,1
1983,James Wilder,1,No,4404,26,383,3,8,1
1984,Steve Masters,1,No,2454,20,383,3,8,1
1985,Ben Holden-Crowther,1,No,325,23,383,3,8,1
1986,Aaron Bell,1,No,23485,16,384,46,11,1
1987,Carl Greatbatch,1,No,16039,26,384,46,11,1
1988,Nigel Jones,1,No,2361,29,384,46,11,1
1989,Jason Cooper,1,No,1921,8,384,46,11,1
